,Screen Name,User Name,Tweet Created At,User Location,Tweet Coordinates,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited,Replied,Tweet
116,maritimelaunch,Maritime Launch Services,2019-10-30 19:00:13,"Halifax, Nova Scotia",None,2,False,Zoho Social,6,False,None,a dalhousie university student wants to build a space industry in nova scotia he hopes to develop contacts to expand the work he started in 2017 when he helped launch the dalhousie space systems lab the canadian space industry is growing 
117,BerniceCBC,Bernice Hillier,2019-10-30 18:49:09,"Corner Brook, NL",None,3,False,Twitter for iPhone,0,False,None,kudos our students aaron dwyer and michael willette won the science communication award for best communication of a science topic to peers at last week s science atlantic mathematics amp computer science conference at dalhousie university 
118,grenfellcampus,Grenfell Campus,2019-10-30 18:20:39,"Corner Brook, NL, Canada",None,3,False,Twitter for iPhone,18,False,None,kudos our students aaron dwyer and michael willette won the science communication award for best communication of a science topic to peers at last week s science atlantic mathematics amp computer science conference at dalhousie university 
119,RossDonald17,Donald Ross,2019-10-30 17:47:32,"Nova Scotia, Canada",None,0,False,Twitter Web App,1,False,1189598184999444480, they re waiting to see if anyone notices that their ab advisor was born raised educated amp lives in nova scotia anne mclellan is chancellor of dalhousie university when appointed she said how glad she was because ns is amp always has been home no real albertans available 
120,22_ireland,SanDracula 🖤 Ireland,2019-10-30 17:23:09,Scotland,None,1,False,Twitter for iPhone,0,False,None,my next short story class begins next wednesday 2p m 4p m dalhousie university of dundee all welcome 
121,ivalethia,Ivan Ilich,2019-10-30 17:07:55,"Puebla, México",None,3,False,Twitter for Android,0,False,None,now hiring graduate student in plant biology dalhousie university halifax nova scotia canada jobs
122,ASPB,ASPB,2019-10-30 17:00:39,"Rockville, MD",None,3,False,CareerCenter,7,False,None,now hiring graduate student in plant biology dalhousie university halifax nova scotia canada jobs
123,RossDonald17,Donald Ross,2019-10-30 15:01:22,"Nova Scotia, Canada",None,0,False,Twitter Web App,0,False,1189301053424050176, anne mclellan born raised educated amp living in nova scotia when named dalhousie university chancellor she said how proud she was that ns is amp has always been home ask ab amp sask premiers how happy they are with this patronage appointment of a maritimer to represent them 
124,gerrit_heikamp,Gerrit Heikamp,2019-10-30 14:15:33,"Calgary, Alberta",None,35,False,Twitter for Android,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
125,LaurieFarmgirl,Laur’s place,2019-10-30 13:56:44,Western Canada,None,35,False,Twitter for iPhone,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
126,18121913,Suzanne Heinrichs,2019-10-30 13:54:55,,None,35,False,Twitter for iPad,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
127,PoliticalBones,🅹🅰🅲🅺,2019-10-30 13:48:33,"Vancouver, British Columbia",None,35,False,Twitter for iPad,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
131,albertanate,Nathan Anderson,2019-10-30 13:34:47,Alberta,None,35,False,Twitter for iPad,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
132,GerryRitzxMP,Gerry Ritz,2019-10-30 13:30:21,Saskatchewan,None,35,False,Twitter for iPhone,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
133,haighsue,Sue Haigh #writer#CWteacher#editor#europhile,2019-10-30 13:04:36,"Creich, Fife, Scotland. ",None,1,False,Twitter Web App,4,False,None,my next short story class begins next wednesday 2p m 4p m dalhousie university of dundee all welcome 
134,mediapartylies,"Michele Walsh Metis stands wt Right, left R crazy",2019-10-30 12:39:31,,None,1,False,Twitter Web App,4,False,1189367223326072832, dalhousie the most extreme lefty university in canada will get to the bottom of western alienation wow news flash for her the east hates the west and could care less if they all lost their jobs homes and lives the east only wants welfare and thats all they care about 
135,MarcDanDad,SadforAlberta #TrudeauforTreason ❌,2019-10-30 11:14:14,"Alberta, Canada",None,35,False,Twitter for iPhone,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
136,Olufemiloye,𝒪𝓁𝓊.,2019-10-30 05:22:34,Canada | Nigeria,None,5,False,Twitter for iPhone,0,False,None,2 university of alberta 3 uni of british columbia 4 uni of calgary 5 dalhousie university 6 laval university 7 uni of manitoba 
137,lambert_pp,Richard Lambert,2019-10-30 04:09:57,Canada,None,35,False,Twitter Web App,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
138,JoeTheberge,Joe Thebergeن,2019-10-30 04:09:24,"Edmonton, Alberta",None,35,False,Twitter for Android,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
139,IslandEMS,Island EMS,2019-10-30 03:59:41,"Prince Edward Island, Canada",None,5,False,Twitter for Android,0,False,None,billy mcquaid wins the top ems research award at dalhousie university ems research day the dr ron stewart award being presented by dr stewart himself billy is a graduate of the upei bsc in paramedicine program and our first honor student way to go great day for upei 
140,DPaleck,Dennis Paleck,2019-10-30 03:59:27,,None,35,False,Twitter for iPhone,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
141,AbbyStlouis,abby.stlouis,2019-10-30 03:58:40,,None,9,False,Twitter for iPhone,0,False,None,last week dr jonathon fowles eim canada chair conducted an eim educational mini course at dalhousie university the event was well attended and included students from med physio nursing ot and kinesiology exerciseismedicine exercise university acsm 
142,JMCollinson_TD,John M Collinson,2019-10-30 03:50:14,"Selwyn, Ontario",None,0,False,LinkedIn,4,False,None,finalizing my career readiness presentation everyone loves a good story whats yours for the electric city hacks iv event this saturday nov 2 4pm at trent university and also on nov 7 5 30pm at dalhousie university for the faculty of computer scie
143,PedersenJamie,Jamie Pedersen,2019-10-30 03:49:41,,None,6,False,Twitter for Android,0,False,None, mclellan represents no one in alberta she is chancellor of dalhousie university the elite cocktail circuit of downtown edmonton loves her she is a liberal 
144,shane_isms,Shane_isms,2019-10-30 03:33:04,Alberta,None,35,False,Twitter for Android,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
145,jenny5e,jenn,2019-10-30 02:58:52,"Calgary, Alberta",None,35,False,Twitter for iPhone,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
146,RokoshME,Mary-Ellen Rokosh,2019-10-30 02:57:56,"Calgary, Alberta, Canada",None,6,False,Twitter for iPad,0,False,None, mclellan represents no one in alberta she is chancellor of dalhousie university the elite cocktail circuit of downtown edmonton loves her she is a liberal 
147,HappyintheWest,Rick Parker  🦅  Alberta Freedom,2019-10-30 02:42:35,"Calgary, Alberta",None,6,False,Twitter for iPad,0,False,None, mclellan represents no one in alberta she is chancellor of dalhousie university the elite cocktail circuit of downtown edmonton loves her she is a liberal 
148,kinder_randy,randy kinder,2019-10-30 02:23:54,bc western ,None,35,False,Twitter Web App,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
149,RGAME2,Rob Graham,2019-10-30 01:50:23,The Healing Kingdom. ,None,35,False,Twitter for Android,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
150,Gunn53,❌Tommy Gunn❌🇨🇦🇺🇸🇨🇦🇺🇸🇨🇦🇺🇸🍻,2019-10-30 01:45:42,Twitter Jail,None,35,False,Twitter for Android,0,False,None,fresh off her role whitewashing the snc scandal longtime maritimer anne mclellan will try to find time between meetings at dalhousie university in halifax to tell albertans to shut up and stay colonized by ontario ableg cdnpoli wexit 
