source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Capebretonpost.com'}",Sherry Mulley MacDonald,SHERRY MULLEY MACDONALD: Celebrating 11 cancer-free years - Cape Breton Post,SHERRY MULLEY MACDONALD: Celebrating 11 cancer-free years Cape Breton Post 'JUST DO IT': Jennifer Garner documents mammogram for Breast Cancer Awareness Month CANOE Look Back at Angelina Jolie's Essay After Her Double Mastectomy E! Online Ma'am Exams: Breast …,https://www.capebretonpost.com/lifestyles/local-lifestyles/sherry-mulley-macdonald-celebrating-11-cancer-free-years-365351/,https://www.capebretonpost.com/media/photologue/photos/cache/CB-16102019-cancersuvivor_medium.jpg,2019-10-18T20:00:03Z,"FRIENDS AND NEIGHBOURS
In late summer 2008, I received the phone call that no one ever wants. 
Sherry Mulley MacDonald
My family doctor said the small lump on my left breast looked suspicious and immediately set me up for a series of tests.
Ultimately, a … [+4169 chars]"
"{'id': None, 'name': 'Readwrite.com'}",Brad Anderson,How to Earn an Income Working from Home,"A few years ago, remote work was typically only available to management-level individuals and executives. The remote workers had to be within large companies and be among those who had put in years of work to gain such an enviable opportunity. Fast forward to…",https://readwrite.com/2019/10/07/how-to-earn-an-income-working-from-home/,https://images.readwrite.com/wp-content/uploads/2019/10/How-to-Earn-an-Income-Working-from-Home-900x600.jpg,2019-10-08T02:00:07Z,"A few years ago,  remote work was typically only available to management-level individuals and executives. The remote workers had to be within large companies and be among those who had put in years of work to gain such an enviable opportunity. Fast forward t… [+5201 chars]"
"{'id': None, 'name': 'Kotaku.com'}",Gita Jackson,Upcoming Museum Sim Lets Players Combine Artifacts To Tell Cool Stories,"According to its creator, upcoming management sim Mondo Museum represents an ideal version of what museums can be. Read more...",https://kotaku.com/upcoming-museum-sim-lets-players-combine-artifacts-to-t-1838977490,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/gm3ahravxpvblo2de8ub.png",2019-10-11T20:30:00Z,"According to its creator, upcoming management sim Mondo Museum represents an ideal version of what museums can be.
Game designer Michel McBride-Charpentier, who loves management sims, told Kotaku over the phone that he couldnt believe that there hadnt been o… [+3954 chars]"
"{'id': None, 'name': 'Digital-photography-school.com'}",Darina Kopcok,How to Copyright Your Photography and Why You Really Should,"The post How to Copyright Your Photography and Why You Really Should appeared first on Digital Photography School. It was authored by Darina Kopcok. In today’s digital world, it has become crucial to register copyright for your images. Theft online is rampant…",https://digital-photography-school.com/how-to-copyright-your-photography-and-why-you-really-should/,https://i1.wp.com/digital-photography-school.com/wp-content/uploads/2019/09/K3A9105-1.jpg?fit=1500%2C1000&ssl=1,2019-10-18T11:30:52Z,"A Post By: Darina Kopcok
In today’s digital world, it has become crucial to register copyright for your images. Theft online is rampant, so you need to protect yourself and your work. Read on to find out why you should and how to copyright your photography.… [+6137 chars]"
"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,Before the Bell: What every Canadian investor needs to know today - The Globe and Mail,Before the Bell: What every Canadian investor needs to know today The Globe and Mail,https://www.theglobeandmail.com/investing/markets/inside-the-market/article-before-the-bell-what-every-canadian-investor-needs-to-know-today-246/,https://www.theglobeandmail.com/resizer/ADtUG5fpxLmNoBPpvE5I_dbf25E=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/TN6QFZYFKJAUFGUNIYAVBJNCVA.JPG,2019-10-21T10:05:17Z,"Be smart with your money. Get the latest investing insights delivered right to your inbox three times a week, with the Globe Investor newsletter. Sign up today.
Equities
Canadas main stock index opened higher early Monday with shares of Hudsons Bay Co. jump… [+10341 chars]"
"{'id': None, 'name': 'Hbr.org'}",Dave A. Chokshi,4 Principles for Improving Health Care Around the World,First understand your patients and their community.,https://hbr.org/2019/10/4-principles-for-improving-health-care-around-the-world,https://hbr.org/resources/images/article_assets/2019/10/Oct19_22_1032609198.jpg,2019-10-22T15:00:00Z,"Convergent evolution occurs when similar environmental pressures produce similar adaptations in organisms from different evolutionary lineages. For example, the wings of insects, birds, and bats are similar in structure and share the same function but evolved… [+10036 chars]"
"{'id': None, 'name': 'Cnnphilippines.com'}",,Hong Kong's violent protests show no sign of stopping. Some are deciding it's time to leave - CNN Philippines,Hong Kong's violent protests show no sign of stopping. Some are deciding it's time to leave CNN Philippines Hong Kong leader says no plan to use emergency powers for other laws ABS-CBN News Lam says Chinese military could step in if uprising gets bad INQUIRER…,http://cnnphilippines.com/world/2019/10/8/Hong-Kong-protests-residents-leave.html,http://cnnphilippines.com/.imaging/mte/demo-cnn-new/750x450/dam/cnn/2019/10/08/Hong-Kong-Protests_CNNPH.jpg/jcr:content/Hong-Kong-Protests_CNNPH.jpg,2019-10-08T12:09:34Z,"(CNN)  In the middle of a beautiful sunset in May, Emily's boyfriend knelt before her on a beach in Japan and proposed. Overjoyed, she said yes.
They envisioned starting a family together in their home of Hong Kong. But within a month, their plans their whol… [+7735 chars]"
"{'id': None, 'name': 'Forbes.com'}","Abbie Rosner, Contributor, Abbie Rosner, Contributor https://www.forbes.com/sites/abbierosner/",Canada’s AARP Members Get Information - And Discounts - On Cannabis,"Canada's AARP takes a strong advocacy and education role regarding cannabis, including offering a 20% discount on medical cannabis products for its members.",https://www.forbes.com/sites/abbierosner/2019/10/25/canadas-aarp-members-get-informationand-discountson-cannabis/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5db2fe79616a4500070493b1%2F960x0.jpg%3FcropX1%3D174%26cropX2%3D640%26cropY1%3D0%26cropY2%3D263,2019-10-25T13:55:37Z,"CARP
Aside from the obvious disparities in size, Canadas older adult population, like that of the US, is increasingly discovering medical marijuana. And CARP (formerly the Canadian Association of Retired Persons) has a long-running and multi-faceted advocacy… [+13266 chars]"
"{'id': None, 'name': 'Qz.com'}",Manavi Kapur,India’s culture of high-stakes testing needs to be dismantled,An obsession with test taking has created an education system based on rote learning and a generation of students ill-prepared for the challenges of the 21st century.,https://qz.com/india/1728666/indias-high-stakes-testing-culture-needs-to-be-dismantled/,https://cms.qz.com/wp-content/uploads/2019/10/02_High_Stakes_Testing.jpg?quality=75&strip=all&w=1400,2019-10-24T15:00:36Z,"The results are out.
Every exam season, this phrase can be singularly responsible for hope, despair, dread or celebration among test takers in India. Test taking is serious business, and much like weddings, it is a matter of substantial family pride. A trans… [+14055 chars]"
"{'id': None, 'name': 'Ctvnews.ca'}",CTVNews.ca Staff,Debrief at the Desk: Lisa LaFlamme speaks with Conservative Leader Andrew Scheer - CTV News,"Debrief at the Desk: Lisa LaFlamme speaks with Conservative Leader Andrew Scheer CTV News Trudeau acknowledges Tories could win, accuses them of running 'dirtiest' campaign ever CBC.ca Barack Obama tweets endorsement of Justin Trudeau CBC.ca An unjustifiable …",https://election.ctvnews.ca/debrief-at-the-desk-lisa-laflamme-speaks-with-conservative-leader-andrew-scheer-1.4642140,https://www.ctvnews.ca/polopoly_fs/1.4642129.1571277914!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2019-10-17T02:18:00Z,"TORONTO With less than a week to go before the federal election, Conservative Leader Andrew Scheer is hoping his pledge to save money for Canadians resonates with voters.
Scheer released his full platform last week. It includes a universal tax cut, tax credi… [+14120 chars]"
"{'id': None, 'name': 'Creativebloq.com'}",Tom May,Should I go to art school?,Artists share their views on which route to take: formal education or self-teaching.,https://www.creativebloq.com/advice/should-i-go-to-art-school,https://cdn.mos.cms.futurecdn.net/mZhe6yJNbZ2TvBk6rJKBii-1200-80.jpg,2019-10-22T14:54:53Z,"Should I go to art school? It's a question you'll be asking yourself if you want to join a big-name studio, work on AAA video games, blockbuster films or a groundbreaking TV series. Is a degree the best option, or would it be better to teach yourself through … [+6674 chars]"
"{'id': 'reuters', 'name': 'Reuters'}",Steve Scherer,Canada early voting starts as campaign heads into final stretch,Canadians began voting on Friday in advance polls ahead of the Oct. 21 federal election as party leaders set out on the final stretch of the campaign with polls showing the two largest parties locked in a dead heat.,https://www.reuters.com/article/us-canada-election-idUSKBN1WQ26M,https://s4.reutersmedia.net/resources/r/?m=02&d=20191011&t=2&i=1439755231&w=1200&r=LYNXMPEF9A1MV,2019-10-11T16:12:17Z,"OTTAWA (Reuters) - Canadians began voting on Friday in advance polls ahead of the Oct. 21 federal election as party leaders set out on the final stretch of the campaign with polls showing the two largest parties locked in a dead heat. 
Voters can cast a ball… [+2440 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Saurabh Sinha,Indians visiting US to grow fastest by 2024,"The US expects Indians to be its fastest growing overseas visitors in the next five years. The forecast sees the number of Indian visitors growing from 13.8 lakh in 2018 to 14.3 lakh in 2019, and to 18.8 lakh in 2024. Among overseas visitors to, UK, Japan and…",https://timesofindia.indiatimes.com/business/india-business/us-expects-indians-to-be-its-fastest-growing-intl-visitors-by-2024/articleshow/71561173.cms,"https://static.toiimg.com/thumb/msid-71561174,width-1070,height-580,imgsize-1127541,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2019-10-12T22:35:01Z,"NEW DELHI: The United States expects Indians to be its fastest growing overseas visitors in the next five years. 
The US department of commerces Forecast of International Travellers to the US by Top Origin Countries sees the number of Indian visitors growing… [+3504 chars]"
"{'id': None, 'name': 'Yahoo.com'}",Sebastien Roblin,The Air Force Wants a New ‘Century Series’ Of Jet Fighters. History Says No Way.,"They seemed amazing at the time, but history has rendered its own judgment.",https://news.yahoo.com/air-force-wants-century-series-060500593.html,https://s.yimg.com/ny/api/res/1.2/sirxQjNG94uH_5SCnvZPpg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD02NDguNTMzMzMzMzMzMzMzMw--/https://s.yimg.com/uu/api/res/1.2/HyIAoLBM4uCcul8e2l_Vqg--~B/aD03Mjk7dz0xNDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/the_national_interest_705/79c440ddc8c8dcbda7333ef7274c1b7a,2019-10-20T06:05:00Z,"In September 2019, the Air Force Assistant Secretary for technology acquisitions Will Roper called for a new Century of Series of jet fighters. 
He was referring to six U.S. jet fighters rapidly introduced into service between 1954 and 1959 that brought the … [+8922 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}","Valérie Ouellet,Caitlin Taylor",Why student violence is still widely unreported,"Despite an Ontario law enacted eight years ago that makes it mandatory for school boards to report violent incidents to the education ministry, CBC found many assaults are not being recorded.",https://www.cbc.ca/news/canada/student-violence-data-reporting-1.5331967,https://i.cbc.ca/1.5332242.1571862125!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/taza-deluna.jpg,2019-10-24T08:00:00Z,"This story is part of School Violence, a CBC News series examining the impact of peer-on-peer violence on students and parents.
The attack lasted only seconds, but Taza DeLuna told his mom it marks the moment when ""his childhood died.""
Two weeks after start… [+10301 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Cheetah fundraiser to save the world's fastest animal,Farmers in Africa began killing cheetahs that hunted their goats and other livestock during the 1990s.,https://www.aljazeera.com/news/2019/10/cheetah-fundraiser-save-world-fastest-animal-191021070226216.html,https://www.aljazeera.com/mritems/Images/2019/10/21/b064eace582445a9ad4090813a7b6f0d_18.jpg,2019-10-21T07:13:46Z,"A wildlife centre in the US state of California is planning a fundraiser for the construction of a safe house for the world's decreasing population of cheetahs.
Wild Wonders conservation and education centre in Bonsall has scheduled the November 2 event to b… [+1395 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}",Kayla Hounsell,Greens look to capitalize on provincial success in the east,The Green party is hoping to capitalize on provincial success in P.E.I. and New Brunswick. But unseating federal Liberals in Atlantic Canada won’t be easy.,https://www.cbc.ca/news/canada/prince-edward-island/atlantic-canada-greens-1.5318774,https://i.cbc.ca/1.5318809.1570825977!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/campaign-signs-on-pei.JPG,2019-10-12T08:00:00Z,"As he started his first haircut of the day, Sean Alyward explained that he owns two barber shops, one in Summerside, P.E.I., and another in Charlottetown, and he's never been committed in politics. 
""I've voted for every single party in my life,"" he declared… [+4233 chars]"
"{'id': None, 'name': 'Forbes.com'}","UNICEF USA Contributor, UNICEF USA, UNICEF USA Contributor, UNICEF USA https://www.forbes.com/sites/unicefusa/people/unicefusacontributor/",UNICEF USA BrandVoice: The Democratic Republic Of The Congo Eliminates MNT,"Babies in the DRC are no longer at risk of contracting tetanus, thanks to immunization and education campaigns by UNICEF and partners.",https://www.forbes.com/sites/unicefusa/2019/10/14/the-democratic-republic-of-the-congo-eliminates-mnt/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5da0defedb402600061fdf51%2F960x0.jpg,2019-10-14T17:00:00Z,"Babies in the DRC are no longer at risk of contracting tetanus, thanks to immunization and education campaigns by UNICEF and partners. Akosusu Siska kisses her new baby, Reagen, born the day before this photo was taken in November 2018 at the UNICEF-supported… [+11372 chars]"
"{'id': None, 'name': 'Theregister.co.uk'}",Iain Thomson,'Don’t be so concerned with your image'... US prosecutor lets rip on Uber for hack cover-up as pair plead guilty,"Scumbags admit extorting $100k from taxi app biz Two men have confessed they siphoned confidential information from poorly secured databases hosted in the Amazon cloud, and then demanded payment to delete their copies of the data.…",https://www.theregister.co.uk/2019/10/30/hackers_guilty_extortion/,https://regmedia.co.uk/2019/10/30/shutterstock_pay_up_ransom.jpg,2019-10-30T23:14:38Z,"Two men have confessed they siphoned confidential information from poorly secured databases hosted in the Amazon cloud, and then demanded payment to delete their copies of the data.
Brandon Charles Glover, 26, of Winter Springs, Florida, America, and Vasile … [+3338 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}",Sam Juric,How Canada could have done a better job at Confederation,"Sen. Murray Sinclair, who is the former chief commissioner of the Truth and Reconciliation Commission, is this year's recipient of the Symons Medal on Friday.",https://www.cbc.ca/news/canada/prince-edward-island/pei-murray-sinclair-symons-medal-1.5343160,https://i.cbc.ca/1.5343456.1572554570!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/murray-sinclair.jpg,2019-11-01T09:00:00Z,"Sen. Murray Sinclair, who is the former chief commissioner of the Truth and Reconciliation Commission, is this year's recipient of the Symons Medal to be presented on Friday.
Sinclair, who has served in Canada's justice system for the past 25 years, will als… [+3398 chars]"
"{'id': None, 'name': 'Thestar.com'}",Kristin Rushowy - Queen's Park Bureau,"Ontario high school teachers approach negotiations in new, transparent way","Open bargaining has been used in some U.S. states, but is ‘definitely outside of the norm for collective bargaining in Canada.’",https://www.thestar.com/politics/provincial/2019/10/12/ontario-high-school-teachers-approach-negotiations-in-new-transparent-way.html,https://images.thestar.com/Kz-WgC9xvLbPCyYkP1al4nM_U5Y=/1200x800/smart/filters:cb(1570923635949)/https://www.thestar.com/content/dam/thestar/politics/provincial/2019/10/12/ontario-high-school-teachers-approach-negotiations-in-new-transparent-way/harvey_bischof_1.jpg,2019-10-12T23:40:35Z,"Want to know what Ontario’s high school teachers are seeking in their contract with the province and school boards? Or what the Doug Ford government is proposing in return? 
The teachers’ union is posting it all online. 
The same “transparent” bargaining sc… [+7372 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Devina Sengupta,Telcos now wooing students headed overseas,"Telcos now wooing students headed overseasAlthough international roaming accounts for 2-3% of their revenue, telcos are keen on attracting such subscribers.",https://economictimes.indiatimes.com/industry/telecom/telecom-news/telecom-operators-now-target-students-headed-overseas-to-broaden-subscriber-stickiness/articleshow/71495492.cms,"https://img.etimg.com/thumb/msid-71495494,width-1070,height-580,imgsize-184936,overlay-economictimes/photo.jpg",2019-10-08T18:11:09Z,"MUMBAI: India’s telecom operators and international SIM card providers are increasingly wooing students headed abroad for higher studies with attractive offers, hoping they will keep these numbers active even after getting an overseas connection later, as the… [+3209 chars]"
"{'id': None, 'name': 'Yahoo.com'}",James Pasley,Distressing photos show glaciers that are disappearing or on the brink of collapse around the world,The future of glaciers around the world is shaky. Here are photos showing some of the glaciers that might not be around for much longer.,https://news.yahoo.com/distressing-photos-show-glaciers-disappearing-202720966.html,https://s.yimg.com/ny/api/res/1.2/5z3KyvSOnj3I6q0Oi6GPaQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/otkbrVifVrkWFAsTnvSBcg--~B/aD0xMzMzO3c9MjAwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en-US/business_insider_articles_888/aaeab0afbce08bb8a45eb2ad2393b942,2019-11-01T20:27:20Z,"In this aerial image, retreated Columbia Glacier is seen on June 24, 2017 in Valdez, Alaska, United States. The tidal glacier retreated 29 kilometres in the past 30 years.
The Asahi Shimbun via Getty
<ul><li>Glaciers are slow-moving rivers of ice that usual… [+12024 chars]"
"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Chip Cutter,Elite M.B.A. Programs Report Steep Drop in Applications - The Wall Street Journal,"Harvard, Stanford, MIT see declines; international students find more options in Europe, Canada and Asia",https://www.wsj.com/articles/elite-m-b-a-programs-report-steep-drop-in-applications-11571130001,https://images.wsj.net/im-116496/social,2019-10-15T09:00:00Z,"Applications to some of Americas most elite business schools fell at a steeper rate this year, as universities struggled to attract international students amid changes to immigration policies and political tensions between the U.S. and China.The declines affe… [+8433 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}",Alvin Yu,Here's who would have won the election if grade-school students were making the decision,"Ever wonder what would happen if kids were allowed to choose who runs the country? More than 1 million elementary and secondary students cast ballots in a mock election, the results are in, and some of the numbers may surprise you.",https://www.cbc.ca/news/canada/high-school-mock-vote-election-results-1.5328642,https://i.cbc.ca/1.5329079.1571680842!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/student-vote-canada-2019.jpg,2019-10-22T14:32:11Z,"Ever wonder what would happen if kids were allowed to decide who runs the country? Apparently things would be a lot like last night's federal election result  but with a few important differences.
They may have been too young to vote in the federal election,… [+4511 chars]"
"{'id': None, 'name': 'Phys.org'}",Elena Merenda and Nikki Martyn,Investment in child care yields countless social and economic returns,"Children are born with a desire to learn about the world around them. Infants learn and develop by exploring their environments with their senses. In the first few years of life, a baby's brain makes one million neural connections per second.",https://phys.org/news/2019-10-investment-child-yields-countless-social.html,https://scx2.b-cdn.net/gfx/news/hires/2019/1-investmentin.jpg,2019-10-24T13:30:02Z,"Children are born with a desire to learn about the world around them. Infants learn and develop by exploring their environments with their senses. In the first few years of life, a baby's brain makes one million neural connections per second.
Positive relati… [+6718 chars]"
"{'id': None, 'name': 'Forbes.com'}","Marley Coyne, Forbes Staff, Marley Coyne, Forbes Staff https://www.forbes.com/sites/marleycoyne/",Best Of Canada: These Are The Forbes Under 30 Innovators You Need To Know,Here are thirty of the hottest Canadian entrepreneurs and artists who have graced the Forbes Under 30 list (and are still under 30) that are leading the next wave of innovation.,https://www.forbes.com/sites/marleycoyne/2019/10/10/best-of-canada-these-are-the-forbes-under-30-innovators-you-need-to-know/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d9e24d74223bf0006b8134f%2F960x0.jpg,2019-10-10T13:00:00Z,"With emerging tech hubs like Vancouver and Toronto, and cutting-edge research universities like McGill and Waterloo, Canada is brimming with young talent. Recent years have seen the rise of Canadian startups like Vancouvers Hootsuite, plus the successful IPOs… [+27231 chars]"
"{'id': None, 'name': 'Nasa.gov'}",,Ghost Aurora over Canada,"Ghost Aurora over Canada What does this aurora look like to you? While braving the cold to watch the skies above northern Canada early one morning in 2013, a most unusual aurora appeared. The aurora definitely appeared to be shaped like something, but what? T…",https://apod.nasa.gov/apod/ap191027.html,,2019-10-27T13:06:00Z,"Discover the cosmos!
Each day a different image or photograph of our fascinating universe is
featured, along with a brief explanation written by a professional astronomer.
2019 October 27 
Ghost Aurora over Canada Image Credit &amp; Copyright: Yuichi Taka… [+1210 chars]"
"{'id': None, 'name': 'Forbes.com'}","Trefis Team, Contributor, Trefis Team, Contributor https://www.forbes.com/sites/greatspeculations/people/trefis/",Lowe’s To See Increase In Top Line Despite Closing Mexico Business,"Lowe’s (NYSE: LOW), whose stock is currently trading at around $110, generates its revenue from its Stores operating across the US and Canada. In this note we discuss the historical performance, and expected Total Revenue for FY 2019. You can look at our inte…",https://www.forbes.com/sites/greatspeculations/2019/10/21/lowes-to-see-increase-in-top-line-despite-closing-mexico-business/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5dadb215616a4500070433dc%2F960x0.jpg,2019-10-21T13:29:41Z,"PRINCETON, NJ, UNITED STATES - 2018/08/14: Lowe's Home Improvement store in Princeton, New Jersey on ... [+] August 14, 2018. (Photo by Michael Brochstein/SOPA Images/LightRocket via Getty Images)
© 2018 SOPA Images
Lowes (NYSE: LOW), whose stock is current… [+8502 chars]"
"{'id': 'al-jazeera-english', 'name': 'Al Jazeera English'}",Al Jazeera,Who is Canadian Prime Minister Justin Trudeau?,"He was the 'change' candidate in 2015, but he's recently been rocked by scandals including revelations he wore blackface",https://www.aljazeera.com/news/2019/10/canadian-prime-minister-justin-trudeau-191021211113636.html,https://www.aljazeera.com/mritems/Images/2019/10/9/d44034a6ae3a440fb8438949f64cecc8_18.jpg,2019-10-21T22:08:10Z,"Canadian Prime Minister Justin Trudeau swept to power in 2015 on a campaign of idealistic promises, surprising political rivals with a majority Liberal government and ending nearly 10 years of Conservative leadership. It was one of the biggest political victo… [+7838 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}",Mark Gollom,Canada cool so far to the idea of Silver Alert system for missing seniors,A push to create a national Silver Alert system that would attempt to help locate elderly individuals suffering from diseases like Alzheimer's and dementia has so far been met with a cool response from jurisdictions across the country.,https://www.cbc.ca/news/canada/silver-alert-canada-dementia-elderly-alzheimers-1.5338339,https://i.cbc.ca/1.2997853.1572392478!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/irrelevant-show-seniors-rpg.jpg,2019-10-30T08:00:00Z,"A push to create a national Silver Alert system that would attempt to help locate elderly individuals suffering from diseases like Alzheimer's and dementia has so far been met with a cool response from jurisdictions across the country.
Even the Alzheimer's S… [+7328 chars]"
"{'id': None, 'name': 'Indianexpress.com'}",Express News Service,‘Radio waves can offer answers about extraterrestrial intelligence’,"The on-site construction of the Square Kilometre Array (SKA), the world’s largest radio telescope, is all set to commence in early 2021.",https://indianexpress.com/article/cities/pune/radio-waves-can-offer-answers-about-extraterrestrial-intelligence-6088652/,https://images.indianexpress.com/2019/10/IISER.jpg?w=759,2019-10-26T00:50:30Z,"The lecture was organised by the Indian Institute of Science, Education and Research, Pune on Friday. File
The on-site construction of the Square Kilometre Array (SKA), the worlds largest radio telescope, is all set to commence in early 2021.
India is one o… [+2229 chars]"
"{'id': None, 'name': 'Fashionista.com'}",Dhani Mau,"Dosist Wants to Build a 'World-Class' Cannabis Brand Around Wellness, Not Getting High","It hasn't been two years since recreational marijuana use became legal in California, and yet the cannabis space has already become incredibly crowded with brands. Given that I live in the weed-filled bubble of Los Angeles, where smoking (or ingesting) the su…",https://fashionista.com/2019/10/dosist-cannabis-wellness,https://fashionista.com/.image/t_share/MTY3ODE5MDE0MDY2NzQyNTQ1/dosist-venice-2-crop.jpg,2019-10-28T12:00:00Z,"Inside Dosist Abbot Kinney. Photo: Courtesy
It hasn't been two years since recreational marijuana use became legal in California, and yet the cannabis space has already become incredibly crowded with brands. Given that I live in the weed-filled bubble of Los… [+9265 chars]"
"{'id': None, 'name': 'Goodmenproject.com'}",Evidence Network,Five things to know about bilingual Indigenous education,Five truths about Indigenous bilingual education The post Five things to know about bilingual Indigenous education appeared first on The Good Men Project.,https://goodmenproject.com/featured-content/five-things-to-know-about-bilingual-indigenous-education/,https://goodmenproject.com/wp-content/uploads/2019/09/iStock-508251188-1.jpg,2019-10-16T18:30:02Z,"—By Shelley Tulloch
Research tells us that bilingual education is the best possible education, but Canadian census results, and parents experiences, suggest that some Indigenous children educated in an Indigenous language are struggling.
For example, educat… [+4962 chars]"
"{'id': None, 'name': 'Nomadicmatt.com'}",NomadicMatt,Win a Trip to Thailand for Two! (And I’ll Meet You There!),"Posted: 10/24/19 | October 24th, 2019 A few years ago, I found this charity website called Omaze. They are an awesome online fundraising platform that connects incredible charities, once-in-a-lifetime experiences, and people who want to make a difference. I c…",https://www.nomadicmatt.com/travel-blogs/thailand-giveaway-flyte-omaze/,https://www.nomadicmatt.com/wp-content/uploads/2019/10/omaze_nomadicmatt.jpg,2019-10-24T16:02:51Z,"Posted: 10/24/19 | October 24th, 2019 A few years ago, I found this charity website called Omaze. They are an awesome online fundraising platform that connects incredible charities, once-in-a-lifetime experiences, and people who want to make a difference. I c… [+4602 chars]"
"{'id': None, 'name': 'Scientificamerican.com'}",Shana S. Weber,How Sustainable Campuses Can Spark Broader Change,"The key is remembering that human beings seldom change their minds, their perspectives or their behavior based on logic or evidence alone -- Read more on ScientificAmerican.com",https://blogs.scientificamerican.com/observations/how-sustainable-campuses-can-spark-broader-change/,https://static.scientificamerican.com/blogs/cache/file/9577A291-4E95-4A6A-8BF9FBCCCB6AD064.jpg,2019-10-28T11:00:00Z,"I had the good fortune to launch Princeton University’s Office of Sustainability in 2006 and help produce its first comprehensive sustainability plan a year later. We were then clearly in the “growth of campus sustainability” phase. This year, we have release… [+9930 chars]"
"{'id': 'cbc-news', 'name': 'CBC News'}","Caitlin Taylor, Anu Singh and David Common",15% of girls say they were sexually assaulted by peers — but many schools ill-equipped to tackle the problem,"Fifteen per cent of girls who answered a CBC-commissioned anonymous survey of more than 4,000 students across Canada say they've had a sexual act forced upon them, including oral sex or being forced to touch someone in a sexual manner.",https://www.cbc.ca/news/canada/marketplace-school-violence-sexual-violence-1.5329520,https://i.cbc.ca/1.5333697.1571934753!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/albigail-wieffering.jpg,2019-10-25T08:00:00Z,"This story is part of School Violence, a CBC News series examining the impact of peer-on-peer violence on students and parents.
It was a typical high school crush on an older boy. She was new to school, in Grade 9. He was in Grade 12. So when they started fl… [+11421 chars]"
"{'id': 'the-new-york-times', 'name': 'The New York Times'}",Beejay Silcox,The First Arabic Novel to Win the International Booker Prize,"Jokha Alharthi’s inventive multigenerational tale, “Celestial Bodies,” is also the first novel by an Omani woman to be translated into English.",https://www.nytimes.com/2019/10/21/books/review/celestial-bodies-jokha-alharthi.html,https://static01.nyt.com/images/2019/10/04/books/review/Silcox1/Silcox1-facebookJumbo.jpg,2019-10-21T15:10:56Z,Booths translation honors the elliptical rhythms of Arabic and the languages rich literary heritage. She imbues the books numerous poetic extracts with lyricism and devotedly preserves the rhymes and cadences of its proverbs. (The feet walk fast for the lovin… [+1427 chars]
"{'id': 'cbc-news', 'name': 'CBC News'}",Nicole Ireland,"As election campaigns hustle to get out the vote, homeless voters are often forgotten","Not having ID, feeling unwelcome in polling stations and having limited access to candidates are barriers standing between homeless people and the ballot box — but there are solutions, experts say.",https://www.cbc.ca/news/canada/thunder-bay/canada-votes-homeless-voters-often-forgotten-in-elections-1.5314700,https://i.cbc.ca/1.5315499.1570660085!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/katherine-grimard.jpg,2019-10-12T08:00:00Z,"As candidates of all political stripes pound the pavement in ridings across Canada, encouraging as many supporters as possible to get out and cast their ballots, potential voters who are homeless are often forgotten, experts say. 
""We pride ourselves as a de… [+6680 chars]"
